604	(0.06134969325153374, 0.012269938650306749, 0.9263803680981595)
605	(0.6804281345565749, 0.0, 0.3195718654434251)
606	(0.0, 0.0, 1.0)
607	(0.0, 0.007142857142857143, 0.9928571428571429)
608	(0.0, 0.0, 1.0)
609	(0.0, 0.0, 1.0)
610	(0.0, 0.006430868167202572, 0.9935691318327974)
611	(0.0, 0.0, 1.0)
612	(0.0, 0.09798657718120805, 0.9020134228187919)
613	(0.042682926829268296, 0.0, 0.9573170731707317)
614	(0.35135135135135137, 0.6486486486486487, 0.0)
615	(0.0, 0.0, 1.0)
616	(0.0, 0.0, 1.0)
617	(0.0, 0.0, 1.0)
618	(0.0, 0.0, 1.0)
619	(0.03076923076923077, 0.0, 0.9692307692307692)
620	(0.0, 0.0, 1.0)
621	(0.04059040590405904, 0.0, 0.959409594095941)
622	(0.0, 0.0, 1.0)
623	(0.0, 0.0, 1.0)
624	(0.0, 0.0, 1.0)
625	(0.09169054441260745, 0.6017191977077364, 0.30659025787965616)
626	(0.0, 0.02165087956698241, 0.9783491204330176)
627	(0.007692307692307693, 0.002564102564102564, 0.9897435897435898)
628	(0.013944223107569721, 0.05179282868525897, 0.9342629482071713)
629	(0.0, 0.055248618784530384, 0.9447513812154696)
630	(0.026615969581749048, 0.0, 0.973384030418251)
631	(0.0, 0.0, 1.0)
632	(0.0, 0.0, 1.0)
633	(0.014198782961460446, 0.002434077079107505, 0.983367139959432)
634	(0.0, 0.0136986301369863, 0.9863013698630136)
635	(0.007614213197969543, 0.0025380710659898475, 0.9898477157360406)
636	(0.0, 0.0, 1.0)
637	(0.0, 0.0, 1.0)
638	(0.0, 0.0, 1.0)
639	(0.0, 1.0, 0.0)
640	(0.0, 0.0, 1.0)
641	(0.0, 0.0, 1.0)
642	(0.9310344827586207, 0.0, 0.06896551724137931)
643	(0.011532125205930808, 0.004942339373970346, 0.9835255354200988)
644	(0.0, 0.013513513513513514, 0.9864864864864865)
645	(0.0, 0.0, 1.0)
646	(0.0, 0.0, 1.0)
647	(0.009389671361502348, 0.0, 0.9906103286384976)
648	(0.0, 0.0, 1.0)
649	(0.0, 0.0, 1.0)
650	(0.0, 0.0978120978120978, 0.9021879021879022)
651	(0.0, 0.0, 1.0)
652	(0.0, 0.0, 1.0)
653	(0.07894736842105263, 0.8947368421052632, 0.02631578947368421)
654	(0.0, 0.0, 1.0)
655	(0.0072992700729927005, 0.0, 0.9927007299270073)
656	(0.0, 0.019138755980861243, 0.9808612440191388)
657	(0.0, 0.1509433962264151, 0.8490566037735849)
658	(0.0, 0.0, 1.0)
659	(0.0, 0.0, 1.0)
660	(0.05454545454545454, 0.8, 0.14545454545454545)
661	(0.0, 0.0, 1.0)
662	(0.04986149584487535, 0.0, 0.9501385041551247)
663	(0.0, 0.036231884057971016, 0.9637681159420289)
664	(0.0, 0.0, 1.0)
665	(0.0, 0.8958333333333334, 0.10416666666666667)
666	(0.0, 0.013793103448275862, 0.9862068965517241)
667	(0.00390625, 0.0, 0.99609375)
668	(0.0, 0.8636363636363636, 0.13636363636363635)
669	(0.009584664536741214, 0.01597444089456869, 0.9744408945686901)
670	(0.0, 0.0, 1.0)
671	(0.0, 0.0, 1.0)
672	(0.064, 0.0, 0.936)
673	(0.0, 0.10697674418604651, 0.8930232558139535)
674	(0.0, 0.873972602739726, 0.12602739726027398)
675	(0.0, 0.0, 1.0)
676	(0.020657276995305163, 0.0, 0.9793427230046948)
677	(0.0, 0.005376344086021506, 0.9946236559139785)
678	(0.0, 0.0, 1.0)
679	(0.0, 0.0, 1.0)
680	(0.0, 0.12526096033402923, 0.8747390396659708)
681	(0.0, 0.0, 1.0)
682	(0.014322916666666666, 0.0, 0.9856770833333334)
683	(0.0547945205479452, 0.0, 0.9452054794520548)
684	(0.020253164556962026, 0.0012658227848101266, 0.9784810126582278)
685	(0.0, 0.004914004914004914, 0.995085995085995)
686	(0.0, 0.0, 1.0)
687	(0.0, 0.0, 1.0)
688	(0.0, 0.0, 1.0)
689	(0.06299212598425197, 0.0, 0.937007874015748)
690	(0.10588235294117647, 0.8941176470588236, 0.0)
691	(0.0, 0.0, 1.0)
692	(0.0, 0.065625, 0.934375)
693	(0.0, 0.11328125, 0.88671875)
694	(0.007575757575757576, 0.0, 0.9924242424242424)
695	(0.00547302580140735, 0.007036747458952306, 0.9874902267396404)
696	(0.0, 0.0, 1.0)
697	(0.0, 0.9784615384615385, 0.021538461538461538)
698	(0.016666666666666666, 0.05, 0.9333333333333333)
699	(0.0, 0.0, 1.0)
700	(0.0, 0.0, 1.0)
701	(0.0, 0.0, 1.0)
702	(0.0, 0.0, 1.0)
703	(0.0, 0.0, 1.0)
704	(0.0, 0.0, 1.0)
705	(0.0, 0.0, 1.0)
706	(0.0, 0.0, 1.0)
707	(0.0, 0.0, 1.0)
708	(0.0, 0.9690189328743546, 0.03098106712564544)
709	(0.0048415492957746475, 0.023327464788732395, 0.971830985915493)
710	(0.018409425625920472, 0.013254786450662739, 0.9683357879234168)
711	(0.0, 0.004608294930875576, 0.9953917050691244)
712	(0.0, 0.013824884792626729, 0.9861751152073732)
713	(0.02857142857142857, 0.9142857142857143, 0.05714285714285714)
714	(0.0, 0.043689320388349516, 0.9563106796116505)
715	(0.0, 0.005681818181818182, 0.9943181818181818)
716	(0.8731563421828908, 0.0, 0.12684365781710916)
717	(0.0056657223796034, 0.0, 0.9943342776203966)
718	(0.00411522633744856, 0.9090534979423869, 0.08683127572016461)
719	(0.0, 0.03260869565217391, 0.967391304347826)
720	(0.0, 0.0, 1.0)
721	(0.0, 0.0, 1.0)
722	(0.015113350125944584, 0.7682619647355163, 0.21662468513853905)
723	(0.0, 0.0, 1.0)
724	(0.0, 0.8432304038004751, 0.15676959619952494)
725	(0.0, 0.0, 1.0)
726	(0.0, 0.0, 1.0)
727	(0.0, 0.8408408408408409, 0.15915915915915915)
728	(0.0, 0.0, 1.0)
729	(0.0, 0.9555555555555556, 0.044444444444444446)
730	(0.0, 0.0, 1.0)
731	(0.0, 0.0, 1.0)
732	(0.0, 0.0, 1.0)
733	(0.0, 0.0, 1.0)
734	(0.0, 0.0, 1.0)
735	(0.0, 0.0, 1.0)
736	(0.0, 0.0, 1.0)
737	(0.1509433962264151, 0.0, 0.8490566037735849)
738	(0.00992063492063492, 0.0, 0.9900793650793651)
739	(0.0011111111111111111, 0.0, 0.9988888888888889)
740	(0.0, 0.0, 1.0)
741	(0.0, 0.06773920406435224, 0.9322607959356477)
742	(0.0, 1.0, 0.0)
743	(0.003418803418803419, 0.8341880341880342, 0.1623931623931624)
744	(0.0, 0.0, 1.0)
745	(0.0, 0.8181818181818182, 0.18181818181818182)
746	(0.0, 0.0, 1.0)
747	(0.0, 0.0, 1.0)
748	(0.022988505747126436, 0.011494252873563218, 0.9655172413793104)
749	(0.0, 0.9387755102040817, 0.061224489795918366)
750	(0.0, 0.0, 1.0)
751	(0.028530670470756064, 0.6776034236804565, 0.29386590584878747)
752	(0.0, 0.0, 1.0)
753	(0.0, 0.04012841091492777, 0.9598715890850722)
754	(0.0, 0.0, 1.0)
755	(0.008097165991902834, 0.0, 0.9919028340080972)
756	(0.0, 0.836996336996337, 0.163003663003663)
757	(0.0, 0.017964071856287425, 0.9820359281437125)
758	(0.10344827586206896, 0.0, 0.896551724137931)
759	(0.013927576601671309, 0.027855153203342618, 0.958217270194986)
760	(0.0, 0.0, 1.0)
761	(0.0, 0.0, 1.0)
762	(0.0, 0.0, 1.0)
763	(0.0, 0.0, 1.0)
764	(0.0, 0.0, 1.0)
765	(0.0, 0.0, 1.0)
766	(0.04838709677419355, 0.0, 0.9516129032258065)
767	(0.027726432532347505, 0.0, 0.9722735674676525)
768	(0.03869047619047619, 0.0, 0.9613095238095238)
769	(0.0, 0.0, 1.0)
770	(0.0, 0.043478260869565216, 0.9565217391304348)
771	(0.0, 0.0, 1.0)
772	(0.0, 0.0, 1.0)
773	(0.044642857142857144, 0.0, 0.9553571428571429)
774	(0.0, 0.0, 1.0)
775	(0.005089058524173028, 0.0, 0.9949109414758269)
776	(0.0, 0.0, 1.0)
777	(0.005376344086021506, 0.0, 0.9946236559139785)
778	(0.0, 0.0, 1.0)
779	(0.00228310502283105, 0.7648401826484018, 0.2328767123287671)
780	(0.022727272727272728, 0.9772727272727273, 0.0)
781	(0.7465753424657534, 0.0547945205479452, 0.19863013698630136)
782	(0.0, 0.0, 1.0)
783	(0.0, 0.0, 1.0)
784	(0.0, 0.8479381443298969, 0.15206185567010308)
785	(0.0, 0.0, 1.0)
786	(0.005639097744360902, 0.03571428571428571, 0.9586466165413534)
787	(0.0, 0.06578947368421052, 0.9342105263157895)
788	(0.05263157894736842, 0.0, 0.9473684210526315)
789	(0.0, 0.0, 1.0)
790	(0.0, 0.0, 1.0)
791	(0.0, 0.11328125, 0.88671875)
792	(0.0, 0.0, 1.0)
793	(0.0, 0.0, 1.0)
794	(0.0, 0.0, 1.0)
795	(0.0, 0.0, 1.0)
796	(0.0, 0.0, 1.0)
797	(0.0, 0.0, 1.0)
798	(0.0, 0.0684931506849315, 0.9315068493150684)
799	(0.09278350515463918, 0.8041237113402062, 0.10309278350515463)
800	(0.0, 0.025806451612903226, 0.9741935483870968)
801	(0.0, 0.0, 1.0)
802	(0.0, 0.0, 1.0)
803	(0.0, 0.0, 1.0)
804	(0.0, 0.01927710843373494, 0.980722891566265)
805	(0.0, 0.196509009009009, 0.803490990990991)
806	(0.0, 0.0, 1.0)
807	(0.0, 0.12025316455696203, 0.879746835443038)
808	(0.0, 0.7391304347826086, 0.2608695652173913)
809	(0.12857142857142856, 0.8714285714285714, 0.0)
810	(0.0, 0.13513513513513514, 0.8648648648648649)
811	(0.0, 0.0, 1.0)
812	(0.0, 0.0, 1.0)
813	(0.0, 0.055970149253731345, 0.9440298507462687)
814	(0.0, 0.007598784194528876, 0.9924012158054711)
815	(0.0, 0.0, 1.0)
816	(0.0, 0.8850574712643678, 0.11494252873563218)
817	(0.0, 0.0, 1.0)
818	(0.0, 0.0, 1.0)
819	(0.0, 0.0, 1.0)
820	(0.0, 0.016736401673640166, 0.9832635983263598)
821	(0.0, 0.14893617021276595, 0.851063829787234)
822	(0.0, 0.09565987599645705, 0.9043401240035429)
823	(0.0, 0.09623430962343096, 0.9037656903765691)
824	(0.0, 0.0, 1.0)
825	(0.045454545454545456, 0.0, 0.9545454545454546)
826	(0.06506024096385542, 0.7349397590361446, 0.2)
827	(0.010981912144702842, 0.007751937984496124, 0.9812661498708011)
828	(0.02663115845539281, 0.6937416777629827, 0.2796271637816245)
829	(0.0, 0.052941176470588235, 0.9470588235294117)
830	(0.0, 0.0, 1.0)
831	(0.0, 0.0, 1.0)
832	(0.0, 0.0, 1.0)
833	(0.026490066225165563, 0.0, 0.9735099337748344)
834	(0.0, 0.0, 1.0)
835	(0.0025252525252525255, 0.8055555555555556, 0.1919191919191919)
836	(0.0, 0.0, 1.0)
837	(0.0, 0.3005181347150259, 0.6994818652849741)
838	(0.03346720214190094, 0.9103078982597055, 0.05622489959839357)
839	(0.0, 0.0, 1.0)
840	(1.0, 0.0, 0.0)
841	(0.0, 0.12130177514792899, 0.878698224852071)
842	(0.0, 0.0, 1.0)
843	(0.004014452027298274, 0.9112806101967081, 0.08470493777599358)
844	(0.0, 0.0021208907741251328, 0.9978791092258749)
845	(0.014989293361884369, 0.014989293361884369, 0.9700214132762313)
846	(0.0, 0.006745362563237774, 0.9932546374367622)
847	(0.0, 0.0, 1.0)
848	(0.0, 0.0, 1.0)
849	(0.0367816091954023, 0.7103448275862069, 0.25287356321839083)
850	(0.0, 0.0, 1.0)
851	(0.0, 0.0, 1.0)
852	(0.0, 1.0, 0.0)
853	(0.0, 0.896414342629482, 0.10358565737051793)
854	(0.0, 0.0, 1.0)
855	(0.010050251256281407, 0.0, 0.9899497487437185)
856	(0.027247956403269755, 0.715258855585831, 0.2574931880108992)
857	(0.0, 0.0, 1.0)
858	(0.0, 0.0, 1.0)
859	(0.0, 0.0, 1.0)
860	(0.0, 0.09411764705882353, 0.9058823529411765)
861	(0.0, 0.022727272727272728, 0.9772727272727273)
862	(0.0, 0.08856088560885608, 0.9114391143911439)
863	(0.0, 0.0, 1.0)
864	(0.0, 0.0, 1.0)
865	(0.0, 0.0, 1.0)
866	(0.0, 0.0, 1.0)
